Iter,V_set,Mu,R_path,log_Q_beta,Real_Q_beta,log_Q_yaw,Real_Q_yaw,log_R_track,Real_R_track,log_R_rate,Real_R_rate,log_W_slip,Real_W_slip,Cost,SI_max,LatErr,Energy,SpdErr,Jerk,Danger
0,30,0.8,60,2.8183,658.18,3.8943,7839.3,3.9394,8697.8,3.0009,1002.1,1.3274,21.252,10873000,0.0946,0.0757,0.0217,0.0304,0.0193,0.1475
0,30,0.8,60,3.0578,1142.4,3.291,1954.2,4.9882,97327,3.4018,2522.2,1.9011,79.638,10870000,0.0946,0.0757,0.0217,0.0303,0.0194,0.1475
0,30,0.8,60,3.313,2055.9,3.6827,4816.4,4.9899,97700,3.5706,3720.5,1.6732,47.115,10869000,0.0946,0.0757,0.0217,0.0304,0.0194,0.1475
0,30,0.8,60,3.5953,3937.8,2.3891,244.98,3.9134,8192.6,3.0365,1087.6,1,10.001,10872000,0.0946,0.0757,0.0217,0.0304,0.0193,0.1475
0,30,0.8,60,3.8425,6958.1,4.369,23388,3.505,3198.7,3.009,1020.9,1.8037,63.643,10897000,0.0946,0.0757,0.0218,0.0303,0.019,0.1475
0,30,0.8,60,3.9641,9206.6,3.9915,9806.3,4.9972,99350,3.4744,2981.5,1.4724,29.674,10869000,0.0946,0.0757,0.0217,0.0304,0.0194,0.1475
0,30,0.8,60,3.5207,3316.7,3.3851,2427.2,4.9872,97105,3.1939,1562.8,1.2762,18.89,10870000,0.0946,0.0757,0.0217,0.0304,0.0194,0.1475
0,30,0.8,60,2.0037,100.87,2.5798,379.97,4.9475,88613,3.2553,1800.1,1.5552,35.911,10870000,0.0946,0.0757,0.0217,0.0304,0.0194,0.1475
0,30,0.8,60,2.0609,115.07,3.5408,3474,4.9793,95346,3.8961,7871.9,1.0514,11.256,10869000,0.0946,0.0757,0.0217,0.0304,0.0194,0.1475
0,30,0.8,60,2.7567,571.08,4.4724,29679,4.7374,54622,3.9139,8202,1.9835,96.273,10871000,0.0946,0.0757,0.0217,0.0304,0.0193,0.1475
0,30,0.8,60,2.2644,183.84,4.485,30550,4.8513,71013,3.2829,1918.2,1.5971,39.543,10870000,0.0946,0.0757,0.0217,0.0304,0.0194,0.1475
0,30,0.8,60,2.684,483.1,2.7109,513.98,4.9859,96807,3.0489,1119.1,1.9661,92.5,10870000,0.0946,0.0757,0.0217,0.0303,0.0194,0.1475
0,30,0.8,60,2.3563,227.13,3.6223,4190.7,4.2078,16135,3.7139,5175,4.9999,99978,45489000,0.0948,0.0753,0.091,0.0173,0.0078,0.1475
0,30,0.8,60,2.1133,129.81,4.0576,11419,4.9991,99787,3.7847,6090.5,1.4058,25.455,10869000,0.0946,0.0757,0.0217,0.0304,0.0194,0.1475
0,30,0.8,60,2.1237,132.95,3.4783,3008.4,4.8862,76950,3.504,3191.6,1.0015,10.034,10869000,0.0946,0.0757,0.0217,0.0304,0.0194,0.1475
0,30,0.8,60,4.3058,20221,4.3428,22019,4.9418,87459,3.0626,1155.2,1.0826,12.095,10870000,0.0946,0.0757,0.0217,0.0304,0.0194,0.1475
0,30,0.8,60,2.0604,114.91,2.4139,259.36,4.7056,50770,3.0329,1078.6,1.2116,16.277,10870000,0.0946,0.0757,0.0217,0.0304,0.0194,0.1475
0,30,0.8,60,2.5372,344.51,4.4078,25571,1.1451,13.966,3.0958,1246.9,1.0045,10.105,29814000,0.0946,0.0755,0.0596,0.0309,0.0121,0.1475
0,30,0.8,60,3.9189,8295.7,2.6113,408.65,3.5079,3220.2,3.7394,5487.8,1.5193,33.061,10888000,0.0946,0.0757,0.0218,0.0305,0.0203,0.1475
0,30,0.8,60,3.7325,5401,2.0365,108.78,4.0338,10809,3.1598,1444.7,1.8004,63.151,10877000,0.0946,0.0757,0.0218,0.0303,0.0193,0.1475
0,30,0.8,60,3.1911,1552.7,2.3654,231.94,3.4253,2662.3,3.7318,5392.2,1.0896,12.292,10883000,0.0946,0.0757,0.0218,0.0306,0.0204,0.1475
0,30,0.8,60,2.1711,148.29,3.6867,4860.5,3.5481,3532.9,4.1509,14155,1.2152,16.412,10893000,0.0946,0.0757,0.0218,0.0307,0.0199,0.1475
0,30,0.8,60,4.3671,23288,2.3923,246.78,4.2826,19168,4.3439,22076,1.0862,12.195,10875000,0.0946,0.0757,0.0217,0.0305,0.0205,0.1475
0,30,0.8,60,2.3866,243.56,2.1649,146.19,3.2318,1705.1,3.5165,3284.9,1.6186,41.553,10911000,0.0946,0.0757,0.0218,0.0305,0.0188,0.1475
0,30,0.8,60,2.7687,587.03,4.0472,11147,4.296,19771,3.1733,1490.2,1.5372,34.449,10872000,0.0946,0.0757,0.0217,0.0304,0.0193,0.1475
0,30,0.8,60,3.6207,4175.3,3.431,2697.8,3.6898,4895.9,4.3451,22134,1.7169,52.108,10898000,0.0946,0.0757,0.0218,0.0306,0.0196,0.1475
0,30,0.85,60,3.0985,1254.5,3.7217,5269,4.9968,99258,3.4708,2956.7,1.1602,14.463,10849000,0.0947,0.0757,0.0217,0.0303,0.0195,0.1388
0,30,0.85,60,3.2434,1751.5,2.4419,276.63,2.8682,738.16,3.797,6266,1.9603,91.255,11182000,0.0947,0.0757,0.0224,0.0308,0.0179,0.1388
0,30,0.85,60,4.0286,10680,3.14,1380.4,2.5656,367.79,3.6649,4623,3.9548,9012.1,37221000,0.0947,0.0753,0.0744,0.0292,0.009,0.1388
0,30,0.85,60,2.6428,439.29,4.4328,27087,1.3011,20.004,3.1006,1260.7,1.2489,17.736,32183000,0.0947,0.0755,0.0644,0.0308,0.0126,0.1388
0,30,0.85,60,3.1663,1466.5,2.4617,289.52,3.5461,3516.8,4.2421,17464,4.7475,55909,37331000,0.0948,0.0753,0.0747,0.0222,0.0085,0.1388
0,30,0.85,60,2.1397,137.94,2.6171,414.06,4.3287,21315,3.7313,5386.4,1.5385,34.55,10851000,0.0947,0.0757,0.0217,0.0303,0.0194,0.1388
0,30,0.85,60,3.981,9572,2.2006,158.72,3.2181,1652.4,4.2374,17276,1.7101,51.292,10861000,0.0947,0.0757,0.0217,0.0306,0.0185,0.1388
0,30,0.85,60,2.9249,841.27,4.4591,28780,4.9923,98240,3.1332,1358.9,1.8667,73.563,10850000,0.0947,0.0757,0.0217,0.0303,0.0195,0.1388
0,30,0.85,60,4.0765,11926,2.9667,926.14,3.7758,5967.3,4.2209,16630,2.1238,132.98,10888000,0.0947,0.0757,0.0218,0.0304,0.02,0.1388
0,30,0.85,60,3.5416,3480.1,2.5062,320.8,3.5675,3693.6,3.3134,2057.6,1.8845,76.644,10877000,0.0947,0.0757,0.0218,0.0303,0.0191,0.1388
0,30,0.85,60,2.1792,151.07,3.0998,1258.4,4.9977,99466,3.8848,7670.3,2.7856,610.38,10854000,0.0947,0.0757,0.0217,0.0302,0.0194,0.1388
0,30,0.85,60,4.086,12190,2.1312,135.27,4.6221,41884,4.0081,10188,2.3718,235.39,10854000,0.0947,0.0757,0.0217,0.0302,0.0209,0.1388
0,30,0.85,60,3.555,3589.6,3.0818,1207.2,4.3145,20630,3.9453,8817.5,1.0005,10.011,10850000,0.0947,0.0757,0.0217,0.0303,0.0209,0.1388
0,30,0.85,60,4.3203,20905,4.1164,13074,4.9986,99689,3.6706,4684,2.3989,250.56,10851000,0.0947,0.0757,0.0217,0.0302,0.0195,0.1388
0,30,0.85,60,3.3593,2287,3.2818,1913.3,4.6654,46284,3.7844,6086.7,1.2106,16.241,10851000,0.0947,0.0757,0.0217,0.0303,0.0195,0.1388
0,30,0.85,60,3.9672,9272.9,4.1551,14294,3.2271,1686.9,3.7418,5517.6,2.0262,106.23,10967000,0.0947,0.0757,0.0219,0.0305,0.0194,0.1388
0,30,0.85,60,2.2412,174.25,2.3535,225.68,4.2638,18355,3.373,2360.3,2.0249,105.9,10856000,0.0947,0.0757,0.0217,0.0303,0.0194,0.1388
0,30,0.85,60,2.3395,218.54,2.1848,153.02,3.6338,4303.8,4.2887,19441,1.0007,10.017,10868000,0.0947,0.0757,0.0217,0.0306,0.0199,0.1388
0,30,0.85,60,3.3484,2230.3,2.1088,128.47,3.8805,7594,3.9985,9964.6,1.2235,16.728,10856000,0.0947,0.0757,0.0217,0.0304,0.0206,0.1388
0,30,0.85,60,3.7735,5936.3,3.5847,3843.2,4.9937,98566,3.7922,6196.9,1.4628,29.025,10849000,0.0947,0.0757,0.0217,0.0303,0.0195,0.1388
0,30,0.85,60,2.2904,195.17,3.8836,7649.1,4.6903,49017,3.7766,5978.9,1.8257,66.95,10851000,0.0947,0.0757,0.0217,0.0303,0.0195,0.1388
0,30,0.85,60,3.5236,3339.2,2.3862,243.36,3.9503,8919.6,4.4197,26285,1.0023,10.053,10862000,0.0947,0.0757,0.0217,0.0305,0.0202,0.1388
0,30,0.85,60,4.041,10991,2.7081,510.58,4.8128,64986,4.158,14387,1.0017,10.039,10849000,0.0947,0.0757,0.0217,0.0303,0.0209,0.1388
0,30,0.85,60,4.2511,17828,4.0999,12585,3.0828,1210.2,3.7565,5707.7,1.0011,10.024,10873000,0.0947,0.0757,0.0217,0.0306,0.0199,0.1388
0,30,0.85,60,2.7113,514.39,2.1463,140.06,2.9965,992,3.9154,8230.6,1.4357,27.273,10866000,0.0947,0.0757,0.0217,0.0306,0.0189,0.1388
0,30,0.85,60,4.3799,23984,3.43,2691.4,3.9499,8910.1,3.4674,2933.3,1.7965,62.588,10859000,0.0947,0.0757,0.0217,0.0303,0.0193,0.1388
0,30,0.85,60,4.2891,19459,2.0528,112.94,3.2482,1771.1,4.3537,22577,1.1306,13.508,10831000,0.0947,0.0757,0.0217,0.0307,0.0183,0.1388
0,30,0.85,60,3.3876,2440.9,3.0848,1215.6,3.2639,1836.3,3.364,2312.2,1.0029,10.066,10861000,0.0947,0.0757,0.0217,0.0304,0.0193,0.1388
0,30,0.85,60,2.3579,227.99,2.8556,717.12,4.9996,99908,4.2983,19877,3.4824,3036.6,10877000,0.0947,0.0757,0.0218,0.0298,0.0203,0.1388
0,30,0.85,60,2.6402,436.72,3.883,7637.7,4.9995,99875,3.7432,5536.6,3.2428,1749.2,10865000,0.0947,0.0757,0.0217,0.03,0.0191,0.1388
0,35,0.3,60,3.3,1995.3,3.3,1995.3,3.3,1995.3,3.47,2951.2,4.3,19953,23590000,0.3237,0.0713,0.0474,0.0205,0.0088,0.5353
0,35,0.3,60,3.1086,1284.1,2.2154,164.21,3.6483,4449.9,3.4476,2802.9,2.8617,727.34,25160000,0.3237,0.0717,0.0506,0.024,0.0167,0.5353
0,35,0.3,60,2.4703,295.31,4.2623,18293,3.1901,1549.1,3.3787,2391.5,3.9243,8401.3,27591000,0.3237,0.0713,0.0555,0.0225,0.0097,0.5353
0,35,0.3,60,4.0073,10169,2.6062,403.81,4.2837,19220,3.1034,1269,1.6902,48.999,14529000,0.3237,0.0718,0.0292,0.0235,0.0187,0.5353
0,35,0.3,60,4.3688,23378,2.7167,520.82,4.8649,73274,3.0002,1000.4,2.959,909.93,14530000,0.3237,0.0718,0.0292,0.0233,0.0185,0.5353
0,35,0.3,60,4.4981,31485,3.8719,7445.5,1.2497,17.77,3.3116,2049.4,3.6546,4514.5,20984000,0.3237,0.0712,0.0422,0.0232,0.009,0.5353
0,35,0.3,60,4.2739,18788,3.7382,5473,4.9996,99910,3.2734,1876.7,4.4276,26770,27065000,0.3237,0.0717,0.0544,0.0205,0.0149,0.5353
0,35,0.3,60,2.5144,326.87,2.7156,519.52,3.7928,6206.3,3.8497,7075.1,3.4723,2966.9,37850000,0.3237,0.0716,0.0761,0.0236,0.0144,0.5353
0,35,0.3,60,3.6297,4263,2.5604,363.38,1.0446,11.081,3.0001,1000.1,4.0473,11151,20900000,0.3237,0.0712,0.042,0.022,0.0087,0.5353
0,35,0.3,60,2.2585,181.35,2.1314,135.33,4.9945,98733,3.0034,1007.8,4.879,75689,38963000,0.3237,0.0717,0.0784,0.0152,0.0123,0.5353
0,35,0.3,60,4.3979,25001,2.0294,107.01,4.6212,41805,3.9225,8365.3,4.6871,48655,48007000,0.3237,0.0716,0.0966,0.0171,0.012,0.5353
0,35,0.3,60,4.4971,31410,2.7649,581.97,1.0335,10.802,3.0304,1072.5,1.2735,18.77,49303000,0.3237,0.0713,0.0992,0.0241,0.0104,0.5353
0,35,0.3,60,4.4985,31516,2.8039,636.7,2.8382,689.05,3.0165,1038.7,4.199,15811,21837000,0.3237,0.0713,0.0439,0.0212,0.0087,0.5353
0,35,0.3,60,4.4952,31274,2.3101,204.21,4.9867,96989,3.0828,1210.1,1.7849,60.941,14529000,0.3237,0.0718,0.0292,0.0235,0.0187,0.5353
0,35,0.3,60,4.4801,30204,4.4455,27892,4.2338,17134,3.0741,1186.1,2.4086,256.23,14539000,0.3237,0.0718,0.0292,0.0234,0.0185,0.5353
0,35,0.3,60,3.8303,6766,3.4344,2718.9,4.741,55078,3.0055,1012.7,2.1084,128.35,14528000,0.3237,0.0718,0.0292,0.0235,0.0187,0.5353
0,35,0.3,60,3.4942,3120.4,2.2822,191.52,1.0226,10.533,3.5035,3187.5,4.9994,99872,20715000,0.3237,0.0713,0.0417,0.0112,0.0071,0.5353
0,35,0.3,60,4.1871,15385,3.418,2617.9,4.7751,59583,3.0015,1003.4,1.0644,11.599,14529000,0.3237,0.0718,0.0292,0.0236,0.0188,0.5353
0,35,0.3,60,4.3049,20178,4.3108,20453,1.2104,16.234,3.1188,1314.6,4.9961,99108,20716000,0.3237,0.0713,0.0417,0.0113,0.0071,0.5353
0,35,0.3,60,4.435,27224,4.034,10813,4.5921,39094,3.0082,1019.1,2.0962,124.79,14528000,0.3237,0.0718,0.0292,0.0235,0.0187,0.5353
0,35,0.3,60,3.6827,4816,2.8957,786.58,4.9625,91725,3.1702,1479.7,1.05,11.22,14529000,0.3237,0.0718,0.0292,0.0236,0.0188,0.5353
0,35,0.3,60,4.3558,22687,3.476,2992.4,4.7109,51393,3.2829,1918.2,1.0776,11.956,14529000,0.3237,0.0718,0.0292,0.0236,0.0187,0.5353
0,35,0.3,60,4.2561,18036,4.2514,17840,4.6161,41312,3.1566,1434.2,2.4341,271.68,14529000,0.3237,0.0718,0.0292,0.0234,0.0186,0.5353
0,35,0.3,60,4.0614,11518,2.9304,851.88,4.8959,78695,3.1343,1362.3,1.2563,18.041,14529000,0.3237,0.0718,0.0292,0.0235,0.0188,0.5353
0,35,0.3,60,2.647,443.63,2.1976,157.61,4.7458,55689,3.0139,1032.6,1.0284,10.675,14529000,0.3237,0.0718,0.0292,0.0236,0.0188,0.5353
0,35,0.3,60,3.5369,3442.9,3.1558,1431.6,4.4904,30935,3.1574,1436.7,1.0028,10.065,14529000,0.3237,0.0718,0.0292,0.0236,0.0187,0.5353
0,35,0.3,60,4.4351,27236,4.1544,14269,1.1078,12.817,4.4725,29683,4.5277,33704,20804000,0.3237,0.0712,0.0418,0.0183,0.009,0.5353
0,35,0.3,60,4.4895,30870,3.8994,7931.6,2.1012,126.24,3.7536,5669.9,4.7365,54507,20799000,0.3237,0.0713,0.0418,0.0155,0.0085,0.5353
0,35,0.3,60,4.4285,26824,2.9212,834,1.0305,10.728,4.4859,30612,2.2981,198.67,22139000,0.3238,0.0707,0.0445,0.0239,0.0103,0.5353
0,35,0.3,60,2,100,4.0745,11871,1.021,10.495,4.4522,28326,3.5949,3934.8,20956000,0.3237,0.0712,0.0422,0.0233,0.0103,0.5353
0,35,0.4,60,4.435,27224,4.034,10813,4.5921,39094,3.0082,1019.1,2.0962,124.79,14165000,0.2193,0.0727,0.0283,0.0241,0.0189,0.4015
0,35,0.4,60,3.7878,6134.5,2.6093,406.76,2.1799,151.33,3.191,1552.4,2.5132,326.02,45070000,0.2193,0.0724,0.0902,0.0246,0.0113,0.4015
0,35,0.4,60,2.0612,115.12,3.4436,2776.9,4.6325,42908,3.6197,4165.6,2.7089,511.58,14173000,0.2193,0.0727,0.0284,0.024,0.0187,0.4015
0,35,0.4,60,2.891,777.97,3.6023,4002.4,2.224,167.5,3.9566,9048.5,1.9421,87.516,37649000,0.2193,0.0725,0.0753,0.0247,0.0118,0.4015
0,35,0.4,60,4.0047,10110,4.451,28249,5,99989,4.4176,26160,3.4676,2934.6,14183000,0.2193,0.0727,0.0284,0.0236,0.0183,0.4015
0,35,0.4,60,2.2383,173.12,4.3515,22462,4.9978,99499,3.0181,1042.5,3.9599,9117.9,14295000,0.2193,0.0727,0.0286,0.0231,0.0174,0.4015
0,35,0.4,60,3.3636,2309.7,2.0002,100.04,4.978,95066,3.898,7906.5,2.7248,530.69,14165000,0.2193,0.0727,0.0283,0.0241,0.0188,0.4015
0,35,0.4,60,2.8606,725.42,4.3133,20574,3.7463,5576.2,3.4995,3158.5,1.0005,10.011,14172000,0.2193,0.0727,0.0283,0.0243,0.0188,0.4015
0,35,0.4,60,3.865,7328.2,2.346,221.82,3.9437,8785.1,3.7963,6256.3,3.0476,1115.8,16357000,0.2193,0.0727,0.0327,0.0245,0.0172,0.4015
0,35,0.4,60,3.1642,1459.6,4.1744,14942,4.9917,98108,4.4135,25914,1.0102,10.237,14161000,0.2193,0.0727,0.0283,0.0242,0.0188,0.4015
0,35,0.4,60,3.0476,1115.8,3.2055,1605.2,2.8945,784.31,4.4823,30361,3.1761,1500.1,50734000,0.2193,0.0724,0.1015,0.0244,0.0122,0.4015
0,35,0.4,60,3.3432,2204.1,3.8357,6849.9,4.2862,19327,4.4986,31518,2.7224,527.76,14208000,0.2193,0.0727,0.0284,0.0241,0.0196,0.4015
0,35,0.4,60,4.2795,19031,4.4549,28505,1.0041,10.094,3.5664,3684.8,1.0264,10.626,46432000,0.2193,0.0718,0.0929,0.0246,0.0096,0.4015
0,35,0.4,60,2.0056,101.3,3.1081,1282.7,3.939,8689,4.1398,13799,4.7028,50448,30924000,0.2193,0.0723,0.0619,0.0168,0.0094,0.4015
0,35,0.4,60,4.0738,11854,4.275,18838,4.1151,13034,3.447,2799.2,1.0003,10.007,14167000,0.2193,0.0727,0.0283,0.0242,0.0189,0.4015
0,35,0.4,60,3.9291,8494.5,3.1143,1301.1,3.9943,9869.5,4.2464,17638,1.8596,72.374,14183000,0.2193,0.0727,0.0284,0.0243,0.0186,0.4015
0,35,0.4,60,4.2619,18278,3.3245,2111.2,4.693,49320,3.2969,1981,1.002,10.047,14164000,0.2193,0.0727,0.0283,0.0242,0.0189,0.4015
0,35,0.4,60,3.2605,1821.9,3.0486,1118.3,4.8809,76020,3.8645,7319.4,1.657,45.396,14162000,0.2193,0.0727,0.0283,0.0242,0.0189,0.4015
0,35,0.4,60,3.338,2177.6,2.4622,289.88,3.9167,8253.9,4.355,22648,1.0014,10.031,14182000,0.2193,0.0727,0.0284,0.0244,0.0198,0.4015
0,35,0.4,60,3.4838,3046.3,2.5626,365.28,4.1839,15273,3.2308,1701.3,2.1456,139.83,14173000,0.2193,0.0727,0.0284,0.0241,0.0188,0.4015
0,35,0.4,60,4.0282,10671,2.5513,355.84,4.401,25175,3.8496,7072.8,1.0007,10.017,14164000,0.2193,0.0727,0.0283,0.0242,0.0189,0.4015
0,35,0.4,60,2.2985,198.85,3.1359,1367.4,4.7947,62335,3.8749,7498,3.5548,3587.8,14231000,0.2193,0.0727,0.0285,0.0235,0.0179,0.4015
0,35,0.4,60,2.9786,951.9,3.8695,7404.4,4.8348,68358,3.8742,7484.9,2.8406,692.86,14169000,0.2193,0.0727,0.0283,0.024,0.0187,0.4015
0,35,0.4,60,2.0754,118.97,3.0973,1251,4.9993,99844,4.0472,11148,1.7261,53.22,14162000,0.2193,0.0727,0.0283,0.0242,0.0189,0.4015
0,35,0.4,60,2.3815,240.69,3.6036,4014.1,4.5804,38056,4.0037,10087,1.4263,26.684,14164000,0.2193,0.0727,0.0283,0.0242,0.0188,0.4015
0,35,0.4,60,4.0985,12546,3.9568,9053.2,4.4221,26429,3.9378,8665.3,2.4379,274.11,14173000,0.2193,0.0727,0.0284,0.0241,0.0187,0.4015
0,35,0.4,60,4.4741,29794,4.061,11508,4.2172,16488,3.2635,1834.5,1.3872,24.391,14165000,0.2193,0.0727,0.0283,0.0242,0.0189,0.4015
0,35,0.4,60,3.4162,2607.4,3.8925,7806.5,4.8594,72348,4.3818,24088,1.0165,10.386,14163000,0.2193,0.0727,0.0283,0.0242,0.0188,0.4015
0,35,0.4,60,3.3889,2448.5,2.3367,217.12,4.9001,79459,4.164,14588,2.206,160.69,14164000,0.2193,0.0727,0.0283,0.0241,0.0188,0.4015
0,35,0.4,60,3.6858,4850.4,2.3859,243.19,4.0688,11716,3.6781,4765.2,1.5422,34.851,14169000,0.2193,0.0727,0.0283,0.0242,0.0188,0.4015
0,35,0.5,60,3.1642,1459.6,4.1744,14942,4.9917,98108,4.4135,25914,1.0102,10.237,13951000,0.1623,0.0732,0.0279,0.0244,0.0191,0.3212
0,35,0.5,60,3.2719,1870.3,4.4823,30357,4.0516,11261,4.2484,17716,2.915,822.23,14153000,0.1623,0.0732,0.0283,0.0246,0.0178,0.3212
0,35,0.5,60,2.3586,228.35,3.4397,2752.2,3.602,3999.3,3.4644,2913.3,4.0337,10806,41723000,0.1623,0.0729,0.0834,0.023,0.0106,0.3212
0,35,0.5,60,3.9942,9866.4,2.946,883.06,4.1271,13400,3.3611,2296.4,3.4318,2702.7,25514000,0.1623,0.0732,0.051,0.0245,0.0167,0.3212
0,35,0.5,60,4.5,31619,2.4793,301.5,4.79,61657,3.2176,1650.6,4.4949,31253,33923000,0.1623,0.0731,0.0678,0.0206,0.0135,0.3212
0,35,0.5,60,3.5414,3478.4,2.0911,123.34,3.3572,2276.2,3.0624,1154.5,2.8911,778.22,31605000,0.1623,0.0731,0.0632,0.0248,0.0156,0.3212
0,35,0.5,60,3.8622,7281.5,2.2159,164.42,3.8876,7720.4,4.4968,31392,3.2113,1626.7,26020000,0.1623,0.0731,0.052,0.0246,0.0174,0.3212
0,35,0.5,60,3.3181,2080.3,2.986,968.33,1.8562,71.808,4.4944,31216,1.2172,16.489,26470000,0.1623,0.072,0.0529,0.0248,0.0107,0.3212
0,35,0.5,60,3.1224,1325.7,4.495,31259,1.6633,46.06,3.7384,5475.5,4.1945,15650,21844000,0.1623,0.0727,0.0437,0.0221,0.0086,0.3212
0,35,0.5,60,3.5588,3620.4,4.4916,31015,4.9521,89547,4.3846,24242,2.8668,735.79,13959000,0.1623,0.0732,0.0279,0.0243,0.0189,0.3212
0,35,0.5,60,3.3351,2163.3,4.4812,30281,4.9688,93061,4.3042,20147,1.6862,48.547,13953000,0.1623,0.0732,0.0279,0.0244,0.0191,0.3212
0,35,0.5,60,3.7332,5409.8,4.0662,11648,1.3615,22.99,4.2305,17003,1.2734,18.769,41594000,0.1623,0.0719,0.0832,0.0248,0.0107,0.3212
0,35,0.5,60,3.0702,1175.3,4.4715,29614,3.8328,6804.3,4.4543,28464,4.0041,10095,50288000,0.1623,0.073,0.1006,0.0232,0.0129,0.3212
0,35,0.5,60,2.9128,818.01,4.4597,28822,4.46,28841,4.2671,18496,2.4339,271.57,13968000,0.1623,0.0732,0.0279,0.0244,0.0188,0.3212
0,35,0.5,60,3.9895,9761,3.2974,1983.1,4.6815,48027,3.4218,2641.2,1.4075,25.556,13953000,0.1623,0.0732,0.0279,0.0244,0.0192,0.3212
0,35,0.5,60,2.8429,696.5,4.4783,30080,4.2281,16908,3.4117,2580.4,1.3114,20.483,13957000,0.1623,0.0732,0.0279,0.0244,0.0191,0.3212
0,35,0.5,60,2.3062,202.41,2.805,638.26,3.846,7014.2,3.3272,2124.2,1.0029,10.066,13959000,0.1623,0.0732,0.0279,0.0245,0.0191,0.3212
0,35,0.5,60,3.4749,2984.7,2.1482,140.65,4.9831,96174,3.5619,3647,1.0027,10.062,13952000,0.1623,0.0732,0.0279,0.0244,0.0192,0.3212
0,35,0.5,60,3.9194,8306.7,4.1749,14957,4.0182,10428,3.1919,1555.5,2.086,121.91,13970000,0.1623,0.0732,0.0279,0.0244,0.019,0.3212
0,35,0.5,60,2.5185,329.99,2.0693,117.3,4.2216,16659,3.1211,1321.7,2.692,492.04,13992000,0.1623,0.0732,0.028,0.0242,0.0187,0.3212
0,35,0.5,60,2.5469,352.28,4.2841,19237,4.8084,64331,3.1749,1495.8,2.3467,222.15,13957000,0.1623,0.0732,0.0279,0.0244,0.0191,0.3212
0,35,0.5,60,4.1941,15635,2.023,105.43,3.3516,2246.8,3.1106,1290,1.0003,10.006,13965000,0.1623,0.0732,0.0279,0.0245,0.019,0.3212
0,35,0.5,60,3.4185,2621.1,4.3395,21855,3.65,4466.5,3.3334,2155,1.4762,29.935,13968000,0.1623,0.0732,0.0279,0.0245,0.019,0.3212
0,35,0.5,60,3.6942,4945.3,2.343,220.28,2.7453,556.32,3.2686,1856.2,1.0002,10.005,14008000,0.1623,0.0732,0.028,0.0247,0.0183,0.3212
0,35,0.5,60,2.0484,111.79,3.8886,7737,3.0101,1023.5,3.8622,7282,1.386,24.323,13987000,0.1623,0.0732,0.028,0.0248,0.0175,0.3212
0,35,0.5,60,4.3154,20675,3.3311,2143.6,3.0681,1169.8,4.492,31046,1.011,10.256,13952000,0.1623,0.0731,0.0279,0.0249,0.0164,0.3212
0,35,0.5,60,4.0725,11818,4.0141,10330,2.52,331.17,3.4571,2864.9,1.643,43.954,19792000,0.1623,0.0732,0.0396,0.025,0.0162,0.3212
0,35,0.5,60,4.3425,22006,2.8549,715.93,1.0119,10.279,3.1907,1551.5,4.9997,99922,21632000,0.1623,0.0727,0.0433,0.0118,0.0071,0.3212
0,35,0.5,60,4.4896,30872,2.7649,581.96,3.8157,6541.6,4.4989,31541,2.0111,102.59,13987000,0.1623,0.0732,0.028,0.0247,0.0193,0.3212
0,35,0.5,60,3.0698,1174.4,3.8769,7532.1,4.6354,43193,3.353,2254.4,2.9067,806.67,13972000,0.1623,0.0732,0.0279,0.0242,0.0188,0.3212
0,35,0.6,60,3.1642,1459.6,4.1744,14942,4.9917,98108,4.4135,25914,1.0102,10.237,13829000,0.126,0.0738,0.0277,0.0246,0.0193,0.2676
0,35,0.6,60,2.2507,178.1,2.3186,208.27,4.1385,13757,3.8323,6797.5,1.4742,29.801,13835000,0.126,0.0738,0.0277,0.0246,0.0192,0.2676
0,35,0.6,60,3.3708,2348.6,4.3207,20928,4.3479,22278,3.5841,3837.7,2.2292,169.51,13839000,0.126,0.0738,0.0277,0.0245,0.0192,0.2676
0,35,0.6,60,3.8605,7252.8,3.2793,1902.5,3.5682,3699.8,4.0076,10177,3.3837,2419.6,40000000,0.126,0.0736,0.08,0.0247,0.014,0.2676
0,35,0.6,60,2.8677,737.37,2.0001,100.02,3.3612,2297.1,4.0854,12174,1.2081,16.146,13846000,0.126,0.0738,0.0277,0.0249,0.0183,0.2676
0,35,0.6,60,3.4681,2938,2.8312,678.02,1.1582,14.394,4.2455,17599,1.9447,88.052,29313000,0.126,0.0727,0.0586,0.025,0.0107,0.2676
0,35,0.6,60,4.3867,24361,2.164,145.88,1.1841,15.279,4.0688,11717,2.3984,250.28,23751000,0.126,0.0731,0.0475,0.025,0.01,0.2676
0,35,0.6,60,2.0106,102.46,4.3868,24370,1.2934,19.654,3.7142,5178.8,1.9578,90.735,34951000,0.126,0.0732,0.0699,0.025,0.0098,0.2676
0,35,0.6,60,4.4743,29807,3.0035,1008.2,4.4286,26827,4.0338,10810,1.6432,43.971,13833000,0.126,0.0738,0.0277,0.0246,0.0193,0.2676
0,35,0.6,60,4.2722,18717,4.4959,31325,3.9942,9866.5,3.4268,2671.9,1.1919,15.557,13836000,0.126,0.0738,0.0277,0.0246,0.0193,0.2676
0,35,0.6,60,2.1661,146.6,4.4942,31204,4.9902,97765,3.4181,2619,1.9722,93.789,13829000,0.126,0.0738,0.0277,0.0245,0.0194,0.2676
